"Title","Categories: Sub","ASIN"
"OFCCUSTOM Book Embosser Custom Embosser Stamp with Your Name or Design Personalized Library Embosser Stamp Customized Books Business Cards Paper Documents Notebooks etc. (22)","Home & Kitchen, Categories, Stamps, Stationery & Party Supplies","B0DHKLBBMS"
"TIGARI Magnetic Seam Guide for Sewing Machine, Magnetic Sewing Guide with Clip, Multifunctional Ruler, Hemmer Guide, Seam Guide, Hem Guide for Walking Foot Sewing Machine, Sewing Supplies Accessories","Parts, HMT test","B0CJLZKTWT"
"Epoxy Resin Clear Kit 64 OZ for Art, Jewelry Making, Crafts, Keychain - Including 32 OZ Resin and 32 OZ Hardener, Fast Curing 2 Part AB Epoxy Casting Resin by Puduo","Molding & Casting","B09TZQP27T"
"Bernat Blanket Extra Crisp Blue Yarn - 2 Pack of 10.5oz/300g - Polyester - 7 Jumbo - 97 Yards - Knitting/Crochet","Yarn","B088P84QH9"
"ELETIUO Filled Metal Ring Guard Set for Loose Rings,12 Pack 3 Sizes for Different Band Widths,Invisible Ring Size Adjuster Tightener Spacer Fitter for Any Ring Size,Golden+Silver Color","Jewelry Sizers & Mandrels, Find your ring size","B0CSYG24ZL"
"Soarer Black Craft Feathers Bulk - 300pcs 3-5inch Natural Feathers for Wedding Home,Dream Catcher Supplies,DIY Crafts and Halloween Holiday Party(Black)","Feathers & Boas","B0BXJ8NZWV"
"Expo International Decorative Matte Tulle, Roll/Spool of 6 Inches X 25 Yards, Polyester-Made Tulle Fabric, Matte Finish, Lightweight, Versatile, Washable, Easy-to-Use | Lavender","Fabric, Home Decor Fabrics, Apparel Fabrics","B0122GHM1Y"
"conda Palette Knife Painting Stainless Steel Spatula Palette Knife Oil Paint Metal Knives Wood Handle (Black 5 Piece)","Palette Knives","B091YK2RFQ"
"Strathmore 300 Series Bristol Paper and Tracing Paper Pad Bundle","Paper & Paper Crafts, Tracing Paper","B0BVZ82TDM"
"Shagoom Leather Repair Patch, Repair Patch Self Adhesive Waterproof, DIY Large Leather Patches for Couches, Furniture, Kitchen Cabinets, Wall （Grey, 3.5X79 Inch）","Leathercraft Accessories, Categories","B0DMNF6S8Y"
"ARTDOT 10-Piece Interlocking Diamond Art Trays Kits for Adults, Stackable Diamond Painting Accessories and Tools","Tools & Accessories","B0D4PNSLPQ"
"Lion Brand Yarn Basic Stitch Anti-Pilling Knitting Yarn, Yarn for Crocheting, 1-Pack, Sage","Yarn","B0B15QGJ6D"
"Canson XL Series Watercolor Textured Paper Pad for Paint, Pencil, Ink, Charcoal, Pastel, and Acrylic, Fold Over, 140 Pound,, 11” x 15”, 2 Pack, Fold-over Cover, 30 Sheets","Watercolor Paper","B09NQXHXVD"
"LEOBRO Purple Glitter, Glitter, 180G/6.35OZ Holographic Ultra Fine Glitter, Resin Glitter Powder, 1/128"" Metallic Iridescent Glitter for Resin Tumblers, Hair Body Nail Glitter for Art and Crafts","Glitter","B0B12LS514"
"Upgraded 2 in 1 Automatic Needle Threaders Seam Ripper,Quilting Supplies Sewing Kit,Quick Sewing Machine Loop Needle Threaders (1PCS-Yellow)","Threaders, Shop All Notions","B0DN9VVS5R"
"Prina 76 Pack Drawing Set Sketching Kit, Pro Art Supplies with 3-Color Sketchbook, Include Tutorial, Colored, Graphite, Charcoal, Watercolor & Metallic Pencil, for Artists Adults Teens Beginner","Pencils, HMT test","B092Z1PYCD"
"I Love This Yarn 4 - Medium Yarn for Crocheting & Knitting – Soft Yarn Skein – 355 Yards of Acrylic Yarn for Crocheting Blankets, Hats, & More – Craft Supplies for Handcrafting Accessories","Yarn","B0C2SBM61Y"
"Renfio Ultra Fine Glitter Powder Metallic Resin Glitter 2.11 Oz (60g) PET Flakes Crafts Sequins 1/128"" 0.008"" 0.2mm Epoxy Chips Flakes for Tumblers Slime Decoration - Mint Blue","Glitter","B091MYXC18"
"New brothread 12PCS 8.5""x11"" Sticky Water Soluble Embroidery Stabilizer Printable Paper Stabilizer - Medium Weight - Allowed for Print or Draw Patterns Best for Hand & Machine Embroidery","Stabilizers","B0CKZ5P773"
"HTVRONT Heat Transfer Paper for T Shirts - 20 Pack Mixed Light & Dark Iron on Transfer Paper,8.5"" x 11"" Printable Heat Transfer Vinyl for Inkjet Printer, Durable & Easy to Use","Heat Transfer Paper","B09YLR45S7"
"Red Heart Super Saver Jumbo Sutherland Stripe Yarn - 2 Pack of 283g/14oz - Acrylic - 4 Medium (Worsted) - 482 Yards - Knitting/Crochet","Yarn","B09W1JW4H7"
"PLANTIONAL Natural Cotton Batting for Quilts: 47-Inch x 59-Inch Light Weight Purely Natural All Season Quilt Batting for Quilts, Craft and Wearable Arts","Batting","B08X7228HG"
"Amazon Basics Colored Markers Pack of 10, Broad Line Washable Markers, Multicolored for Drawing, School","Markers","B0CRBJGVYK"
"B 7000 Gem Glue for 20100Pcs Green Rhinestones for Crafts Clothing, Emerald Dark Green Rhinestones Flatback for Clothes Fabric Shoes Tumblers, Flat Back Crystals Diamonds 2mm 3mm 4mm 5mm 6mm Assorted","Rhinestones & Sequins","B0CB8KVN19"
"Mr. Pen- Sketch Pencils for Drawing, 19 pcs, Drawing Pencils for Sketching with Graphite Sticks, Erasers and Sharpener, Sketching Pencils, Art Pencils for Sketching, Graphite Pencils","Pencils, HMT test","B0BXJR97V1"
"PRINA Art Supplies 120 Colors Colored Pencils Set for Adults Coloring Books with Sketchbook, Professional Vibrant Artists Coloring Pencils for Drawing Sketching Blending Shading, Soft Core Oil Based","Pencils, HMT test","B09FJN5R5C"
"Construction Paper,Hot Pink,9 inches x 12 inches,300 Sheets, Heavyweight Construction Paper,Crafts,Art,Kids Art,Painting, Coloring,Drawing,Creating,Paper,Art Project,All Purpose","Construction Paper, Categories","B09237XVRF"
"12 Inch Paint Sticks, 50 Pack Paint Stir Sticks, Wooden Paint Stirrers, Paint Stick for Mixing Epoxy and Resin","Craft Sticks","B0BW891FLL"
"ThEast 10 Rainbow Colored Pencils, 4 Colors in 1 Rainbow Pencil for Kids, Multicolor Pencil for Adults, Triangle Pencil for Party Bags, Glitter Art Supplies, Pre-sharpened","Pencils, Office Supplies Outlet","B0CG9F45N2"
"HANWER Balloon Glue Point Dots, 800 PCS Removable Clear Dots Double Sided, Adhesive Dots Tape for Wedding Decoration","Arts & Crafts Tape","B0BJZQLSFZ"
"30 Pcs Round Paint Brushes, Small Brush Bulk for Miniature Detail Painting","Paintbrush Sets","B099575QWT"
"ARTISTRO 2 Black Acrylic Paint Pens, Acrylic Paint Markers Dual Tip (Fine 1mm + Dot 5mm), Acrylic Markers for Fabric, Canvas, Rock, Glass, Wood, Paper, DYI, Paint Markers for Kids and Adults","Pens & Markers","B0CP87RJJM"
"Embroidery Floss Rainbow Color 50 Skeins Per Pack Cross Stitch Threads Friendship Bracelets Floss Crafts Floss (Rainbow Light Color)","Floss","B0DP6D8DVB"
"Sewing Clips,100 Pcs,Sewing Clips for Fabric,Fabric Clips for Sewing and Quilting,Quilting Clips for Binding,Sewing Accessories and Supplies(9 Colors)","Notions","B0C1FRTC9D"
"Taotree Glitter Gel Pens, 36 Color Neon Glitter Pens Fine Tip Art Markers Set 40% More Ink Colored Gel Marker for Coloring Book, Drawing, Coloring, Scrapbook, Journaling, Sparkle Easter Gifts kids","Pens","B0CDLP3T3G"
"Simetufy 1200 Pcs Pony Beads Plastic Beads for Bracelet Making, Multi-Colored Beads for Hair Braiding, DIY Crafts, Kandi Jewelry, Key Chains and Ornaments Decorations 24 Assorted Colors","Beads & Bead Assortments, HMT test","B09LPZWSX8"
"MAGIMUSE Crochet Kit for Beginners, Crochet Starter Kits for Adults Amigurumi Craft Knitting Crochet Kits with Step-by-Step Video Tutorials, 6 Pack Hanging Potted Plants Family(40%+ Yarn","Knitting Kits","B0CQPLJDX8"
"Petoysoso Bead Board for Jewelry Making, Bamboo Beading Board for Jewelry Bracelet Making, DIY Bracelet Bead Board","Beading Mats, Trays & Boards, Women","B0CGRV8PZF"
"MARCADORUS Double-Sided Tape Runner, Pack of 8, 0.31 Inches x 26 Ft Adhesive Tape Runners, Craft Supplies for Scrapbooking, Gift Wrapping, and Paper Art.","Arts & Crafts Tape, Categories","B0D8ZHHM9C"
"Artkey Acrylic Paint Set - 24 colors 2 oz/59 ml Acrylic Paints Professional Artists Painting Kit for Canvases Fabric Rock Leather Easter Egg Wood Ceramic Glass Art Craft Painting","Paints, Special Features Stores","B09TWQD5ZL"
"78 Pack Watercolor Paint Set: 48 Premium Colors, 20 Sheets watercolor paper pad, 5 nylon brushes, & 2 reusable water brush pens, Watercolor Set for Adults Kids Beginners Artists Painting Supplies…","Paints","B0D1K3KGBK"
"Mr. Pen- Bible Pencil Case, Bible Pencil Pouch, Navy Blue Pencil Bag, Pen Case, Pen Pouch, Pen Bag, Pencil Pouches, Pencil Bags, Cute Pencil Case Pouch, School Pencil Case Cute, College Pencil Case","Pen, Pencil & Marker Cases","B0CZ6Q9F2L"
"PartyWoo Crepe Paper Streamers 4 Rolls 328ft, Pack of Crepe Paper Pink and Red Streamers Party Decorations, Crepe Paper for Birthday Party Decorations, Wedding Decorations (1.8 in x 82 Ft/Roll)","Crepe Paper","B0CJ2RN8DM"
"Bflaae 764pcs Black Wiggle Googly Eyes Self Adhesive, 4mm 6mm 8mm 10mm 12mm 15mm 20mm Large and Small Googly Eyes for Crafts","Wiggle Eyes","B0CYWP8KPK"
"GMMA Pony Beads for Bracelet Plastic Colourful Beads for Jewelry Making Heart Beads for Friendship Bracelets 6x9mm Multi-Colored Beads for Hair Braiding DIY Bracelet Necklace Party Decorate","Beads & Bead Assortments, Beading Supplies","B0CZJCBBHN"
"BADCOLOR Blue Face Body Paint Stick Eye Black, Royal Blue Face Painting for Softball Football Baseball Lacrosse, Professional Facepaint Makeup for Halloween Special Effects Cosplay Costume Parties","Face Painting","B0C3QWVRPT"
"BEYOURD 3/4"" Buckles and Straps Set: 6 Yards of Thick Nylon Webbing, 6-Pack Quick Side Release Adjustable Plastic Buckles, 12 Tri-Glide Slide Clips(3/4"" Combo Set)","Buckles","B0CJ5PBCJZ"
"Epoxy Resin 64OZ - Crystal Clear Epoxy Resin Kit - No Yellowing No Bubble Art Resin Casting Resin for Art Crafts, Jewelry Making, Wood & Resin Molds(32OZ x 2)","Molding & Casting, HMT test","B0B7DZ4YPN"
"Ohuhu Pastel Alcohol Brush Markers- 48 Pastel Colors of Honolulu Blossoming- Alcohol Based Double Tipped Art Marker Set for Artist Adults Coloring Illustration- Brush & Chisel Dual Tips- Refillable","Markers","B0B4T93H24"
"Huhuhero Safety Pins Assorted, 5 Different Sizes Small and Large Safety Pins for Clothes Costume Pins Sewing, Nickel Plated Steel Pin Bulk, Arts and Crafts Supplies, Black","Safety Pins","B0DK6MZ2NX"
"Artkey Canvases for Painting 8x10 Inch 12-Pack, 10 oz Primed 100% Cotton White Blank Canvas Boards for Painting, Art Supplies Paint Canvas Panels for Acrylic Oil Watercolor Tempera Paints","Canvas Boards & Panels, Special Features Stores","B09637DLSL"
"Sage Green Ribbon 1/4 Inches 36 Yards Satin Roll Perfect for Art, Wedding, Wreath, Baby Shower, Packing Birthday, DIY Hair Accessories Scrapbooking, Wrapping Christmas Other Projects Pale Color","Ribbons","B09ZDQ9JLS"
"HTVRONT Iron on Patches for Clothing Repair, Fabric Patches Iron on for Denim Jean Repair Decorating Kit 20 Pieces Iron on Patch Size 3.7"" by 4.9"" (Classic Colors)","Repair Patches, Shop All Notions","B09JJPZH24"
"Colorful FIVEIZERO Elastic Bracelet String,1mm,1.2mm,1.5mm Elastic Cord for Beading Rainbow Stretchy String with Beading Needle for Bracelets, Sewing,Necklace, Jewelry Making and Crafts","Elastic Cords, Sunglasses & Eyewear Accessories","B0CBTPBLWM"
"Stretch Magic Elastic Beading Cord – Pearl Color, 1mm in Diameter, 100-Meter (328 ft) - Easy to Knot, Strong & Stretchy String for Making Beaded Jewelry","Beading Cords & Threads","B0C8PJMXC7"
"1480pcs Christmas Polymer Clay Beads Charms Friendship Bracelet Necklace Earring Jewelry Making kit, Accessories for Arts Crafts DIY Gifts for Women Girls","Beading Kits","B0D733W6R9"
"Caliart 72 Colors Dual Tip Art Markers for Adult Coloring - Aesthetic Cute Preppy Stuff School Supplies, Pens With Fine and Brush Tips for Lettering Cards Drawing Kids Artist Mothers Day Gift for Mom","Pens & Markers","B09TCZNWNG"
"Jishi 33ft Gold Snake Chain 1.2mm Jewelry Making Chains for Necklace Bracelet DIY Jewelry Supplies Findings - Gold Plated Round Snake Cable Chain Link Roll w/Lobster Clasps, Cord Ends & Jump Rings","Jewelry Making Chains","B0B5QQSTB8"
"2.75 mm Crochet Hook, Ergonomic Handle for Arthritic Hands, Extra Long  Knitting Needles for Beginners and Crocheting Yarn (2.75 mm)","Crochet Hooks","B0D4Q9BGG8"
"Craft 'n' Beyond Calligraphy Brush Pens Pack of 5 Markers for Hand Lettering, Art Drawing, Sketching, Scrapbooking, Journaling - Beginner Kit with Fadeproof Black Ink","Pens","B0CDFSL4Y3"
"Raw Shungite Stones Crystal Rock, Real Shungite Stones for Water Purification - 30-70mm Piedra Shungite Original (5 Pieces)","Craft Supplies","B0BPYCDRXJ"
"Aleene's Gel Glue 8-Ounce and All Purpose Tacky Glue 8-Ounce Bundle","2933695011","B0CYZ4BLDL"
"Ceryvop 12 Set Buttons Pin for Loose Jeans, Jeans Button Adjuster for Pants, No-Sew Waist Tightener Pins for Pants, Make Loose Jeans Smaller, Adjustable Pants Button Replacement","Fasteners","B0D8VWTQDK"
"WISYOK 8'' Jumbo Craft Sticks, 60pcs Extra Large Natural Premium Wood, Ice Cream Sticks, Jumbo Sticks, Large Tongue Depressors, Plant Labels, Hair Removal and Waxing Supplies, Crafting","Craft Sticks, HMT test","B09WK7QPC7"
"Ohuhu Glitter Markers Pen 24 Glitter Colors Fine Point Tip Water-based Metallic Shimmer Markers for Kids Adults DIY Crafts Greeting Birthday Cards Drawing Coloring Poster Album Scrapbooking Mugs Wood","Pens & Markers","B0DDXB1Y3B"
"Apple Barrel Gloss Acrylic Paint in Assorted Colors (2-Ounce), 20621 White (Pack of 24)","Paints","B0CBQG2152"
"LIVINGO Sharp Scissors All Purpose - 2 Pack 8 Inch Titanium Coated Non Stick Steel Shears Heavy Duty for Office Home School Sewing Crafting Cutting Paper Fabric, Comfortable Grip (Gray & Green)","Scissors, Cutting & Measuring Devices","B0D8F69WFX"
"Caliart Pastel Markers, 61 Colors Dual Tip Alcohol Markers, Easter Basket Stuffers for Kids Teens Toddler, Sketch Pens Permanent Art Markers Set for Adult Book Eggs Decorations Gift Drawing Supplies","Markers","B0CJC9NMWP"
"GDMINLO 3 Pack Tape Measure Measuring Tape for Body Fabric Sewing Tailor Cloth Knitting Craft Weight Loss Measurements Retractable 60-inch 1.5 Meter, Small Push ButtonDouble Scales Rulers","Tape Measures, Shop All Notions, HMT test","B09WHSCYCF"
"LIS HEGENSA Pony Beads Bulk,Kandi Beads for Necklace Jewelry Making Hair Braiding,Bracelets Making Kits,Hair Bead,Bracelet Beads,Plastic Beads for Crafts Braids Girls(48 Color,2700PCS)","Beading Kits","B0D2NKWRM6"
"140 Pcs Dried Pressed Flowers for Resin, Real Pressed Flowers Dry Leaves Bulk Natural Herbs Kit for Scrapbooking DIY Art Crafts, Epoxy Resin Jewelry Molds, Candle, Soap Making, Nails Décor","Scrapbooking Embellishments, Dried Flowers, Kitchen & Dining Features, TEST - Octopus HOTW Template A, HMT test","B08T19P4QS"
"Mathtoxyz Bead Organizer Box, 31Pcs Small Bead Organizers and Storage Plastic Cases Mini Clear Bead Storage Containers Boxes with Hinged Lid and Rectangle for Bracelet Making DIY Jewelry Craft Nail","Craft & Sewing Supplies Storage, Storage Boxes & Organizers","B0CJ5DPB8D"
"BEADNOVA Floral Tape 1/2inch Flower Tape White Floral Tape for Bouquets Floral Arranging Stem Wrap Craft (White, 30yards)","Floral Tapes & Wraps","B09FQ1Z3L2"
"Solid Color Double Faced Hot Pink Satin Ribbon 1/2"" X 25 Yards, Ribbons Perfect for Crafts, Wedding Decor, Bow Making, Sewing, Gift Package Wrapping and More","Ribbons","B08PK3NZ1X"
"Paint Marker Pens - 48 Colors Permanent Oil Based Paint Markers, Medium Tip, Quick Dry and Waterproof Assorted Color Marker for Metal, Wood, Plastic, Rock Painting, Stone, Canvas, Glass, Ceramics","Pens & Markers","B09V2SZ6PJ"
"Caron Simply Soft Party Silver Sparkle Yarn - 3 Pack of 85g/3oz - Acrylic - 4 Medium (Worsted) - 164 Yards - Knitting/Crochet","Yarn","B09VX1HH95"
"GENIQUE Real/Genuine Round Leather String Cord for Necklace, Bracelets, Jewelry, Kumihimo Braiding, DIY Projects (20 Metres) (2mm, Green Distressed)","Leather Cord & Lacing","B0BVV8ZGWW"
"Liquitex BASICS Acrylic Fluid Paint, 118ml (4-oz) Bottle, Bright Aqua Green","Paints","B0C1HJVSP8"
"Phinus Craft Paper Roll 15''×2400'', Industrial-Grade Kraft Paper Roll, White Easel Paper Roll for Kids for Moving, Gift Wrapping, Wall Art, Table Runner, Floor Covering, Packing, Bulletin Board Paper","Kraft Paper","B0BZVF2ZLP"
"PartyWoo Crepe Paper Streamers 4 Rolls 328ft, Pack of Gold Crepe Paper for Party, Wedding, Birthday & Baby Shower Decorations (1.8 Inch x 82 Ft/Roll)","Crepe Paper","B0B6196S6N"
"Simplegoal Double Face Teal Satin Ribbon 1/4 Inch X 50 Yards Polyester Teal Ribbons for Gift Wrapping Fabric Ribbon for Crafts Flower Bouquet Sewing Arts Wedding Party Decoration","Ribbons","B0CP6927YZ"
"Artfeel Photo Album Self Adhesive Scrapbook,60 Pages Large Photo Book for 4x6,5x7,8x10 Pictures,DIY Album for Baby Wedding Family Travel Birthday,with Metallic Pen and Scraper","Kits","B0CCD692PR"
"12 Skeins Embroidery Floss Yellow Color, Friendship Bracelet String Cross Stitch Embroidery Thread Floss Bracelet Making Yarn, Craft Floss（Yellow）","Floss","B0CPHWXT9Z"
"BSZHTECH Leather Repair Tape Self-Adhesive Leather Repair Patch for Couch Furniture Sofas Car Seats Advanced PU Vinyl Leather Repair Kit(Grey, 23.6 X 79 inch)","Fabric Adhesives","B0C6K45464"
"WEMATE Large Pencil Case, Pencil Pouch with Zipper Compartments, Aesthetic Pencil Bag for Adults, Stationery pencil Case Organizer for Office Grey","Pen, Pencil & Marker Cases","B09V7918TW"
"Prang (Formerly SunWorks) Construction Paper, Bright White, 12"" x 18"", 50 Sheets (Pack of 2)","Construction Paper","B0CGLWRB3X"
"Transon Art Paint Brush Kit 16 Paint Brushes with Foam Brush Sponge Spatula and Brush Case for Oil, Acrylic, Watercolor, Gouache, Painting White","Paintbrush Sets","B09PTC3D5W"
"SINGER 01025 Heavy Duty Household Hand Needles, 1 Canvas, 1 Carpet, 1 Leather, 1 Sacks, 1 Sail, 2 Upholstery, Assorted 7/Pkg (Pack of 2)","Sewing Machine Needles","B0C9QXHFJY"
"Tombow Dual Brush Pen Art Markers (10-Pack, Celebration)","Markers, Home: Outlet, Home Outlet","B08F7TGZ8W"
"Ribbli Light Purple Satin Ribbon,Double Faced Satin 1/4 inch x Continuous 50 Yards,Light Orchid Ribbon Use for Bows Bouquet,Gift Wrapping,Wedding Decoration,Floral Arrangement","Ribbons","B0B2J1H52F"
"10Pcs 20"" x 20"" Cotton Fabric DIY Making Supplies Quilting Patchwork Fabric Fat Quarter Bundles DIY for Quilting Patchwork Cushions Cotton Fabric for Patchwork (20"" x 20"", Mix Dot)","Fabric, 24035175011","B00L6C5SSU"
"Mr. Pen- Colored Popsicle Sticks, 500 Pack, 4.5Inch, Craft Sticks, Popsicle Sticks for Crafts, Sticks for Crafting, Colorful Popsicle Sticks Bulk, Ice Cream Sticks, Colored Craft Sticks, Wooden Sticks","Craft Sticks","B0CN38S557"
"Melius Acrylic Gold Letter Beads, 1450 Pcs 4x7mm Round Alphabet Beads in 28 Grid Box for Jewelry Making, DIY Bracelets, Necklaces, Key Chains, Bracelets","Beads & Bead Assortments","B0B21FQ6BL"
"Offray Single Face Satin Craft and Decorative Ribbon, 3/8"" Wide, 21-Foot Spool, Aqua Blue (151325)","Ribbons","B0CCZSBRW3"
"(33 FT x 1 Inch) Strips with Adhesive for Fabric, Stick On for Fabric, No Sew Sticky Back for Clothes, Curtains - Heavy Duty Double Sided Hook and Loop Hem Tape Fasteners, No Sewing No Iron, White","Interlocking Tape","B0CPP744PW"
"HOTROSE Electric Engraving Pen with 37 Bits, USB Rechargeable Cordless Engraving Machine, Portable DIY Rotary Engraver for Jewelry Wood Glass Stone Carving (Black)","Engraving Machines & Tools, Cutting Tools","B0DSLG7FML"
"12"" x 10ft Heat Transfer Vinyl HTV Rolls Silver, Sooez HTV Vinyl for T-Shirt, Iron on Vinyl, Easy to Cut & Weed for DIY Heat Vinyl Design","Heat Transfer Film","B0B28RCVNV"
"Taotree 36 Colors Dual Tip Art Markers Pens for Kids Adult Coloring Books, Artist Fine & Brush Tip Coloring Marker Drawing Pens for Journaling Note Taking Lettering Calligraphy Craft Art Supplies Set","Pens","B0CDLR2646"
"Caydo 200 Pieces Brown Pipe Cleaners Craft Chenille Stems for Kids DIY Art Creative Crafts and Decorations(12 Inch x 6 mm)","Pipe Cleaners","B08VDKF9B7"
"Hula Home Hand Casting Kit for Couples or Family with Mounting Plaque | Anniversary DIY Gifts Her & Him, Keepsake Sculpture Wedding Kids,","Molding & Casting","B08R79ZDMB"
